SerialNumber,Leave,ActionYear,WorkDurationYear,CountLoan,Avg_MonthPerLoan,HireType,HireSourceGroup,WorkDurationYear,Avg_TotalAbsensePerYear,Avg_NumDaysPerAbsense,TotalEduAllowance,NumYear_SinceLastEduAllowance,TotalEduAttend,MaxEduDegreeLevel,EduBranch_BUSINESS,EduBranch_CHEM,EduBranch_COM,EduBranch_EDU,EduBranch_ENG_CHEM,EduBranch_ENG_CIVIL,EduBranch_ENG_COM_ELEC,EduBranch_ENG_ENV,EduBranch_ENG_IND,EduBranch_ENG_OTHER,EduBranch_ENG_PET_CHEM,EduBranch_Finance,EduBranch_Languages,EduBranch_Law,EduBranch_Other,EduBranch_Science,EduBranch_Social,Max_EduInstituteGroup,NumYear_SinceLastEdu
1892,0,2015,14.0,1.0,25.0,,,14.0,4.928571428571429,1.8985507246376807,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,14.0
1893,1,2004,3.0,,,,,3.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1894,1,2010,9.0,1.0,21.0,,,9.0,5.333333333333333,3.6666666666666665,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
1895,0,2017,16.0,1.0,76.0,,,16.0,5.125,1.8170731707317076,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SASI,16.0
1896,1,2007,6.0,2.0,22.5,,,6.0,1.0,3.8333333333333335,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,13.0
1897,1,2003,1.0,,,,,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SASI,2.0
1898,1,2010,7.0,1.0,26.0,Experienced Hire,Referral,7.0,1.4285714285714286,1.5,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
1899,1,2004,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SASI,3.0
1900,1,2006,4.0,,,,,4.0,3.0,1.5,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
1901,1,2002,0.0,,,,,0.0,0.0,,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,7.0
1902,1,2009,7.0,,,,,7.0,11.714285714285715,1.4390243902439024,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,7.0
1903,0,2016,14.0,1.0,103.0,,,14.0,10.571428571428571,1.4662162162162162,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1904,0,2016,14.0,2.0,35.0,,,14.0,20.642857142857142,1.754325259515571,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1905,1,2007,5.0,,,,,5.0,7.0,1.7428571428571429,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,5.0
1906,0,2016,14.0,,,,,14.0,10.214285714285714,1.6293706293706294,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,14.0
1907,0,2016,14.0,1.0,87.0,,,14.0,11.714285714285715,1.7073170731707317,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1908,1,2007,5.0,,,,,5.0,5.2,1.5384615384615383,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,5.0
1909,0,2016,14.0,1.0,67.0,,,14.0,9.785714285714286,1.5620437956204383,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1910,0,2016,14.0,2.0,69.5,,,14.0,15.714285714285715,1.3772727272727272,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,14.0
1911,0,2016,14.0,,,,,14.0,10.714285714285714,1.2933333333333332,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1912,0,2016,14.0,1.0,52.0,,,14.0,9.357142857142858,1.6106870229007633,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,18.0
1913,0,2016,14.0,,,,,14.0,10.857142857142858,1.3947368421052628,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,14.0
1914,0,2016,14.0,2.0,65.0,,,14.0,13.357142857142858,1.855614973262032,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,14.0
1915,0,2017,15.0,1.0,97.0,,,15.0,11.066666666666665,1.4698795180722892,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,15.0
1916,0,2016,14.0,1.0,93.0,,,14.0,9.857142857142858,1.355072463768116,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OTHR,15.0
1917,0,2017,15.0,1.0,52.0,,,15.0,11.8,1.2711864406779658,5.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,9.0
1918,0,2017,15.0,1.0,80.0,,,15.0,9.333333333333334,1.8428571428571427,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,16.0
1919,0,2013,11.0,,,,,11.0,13.272727272727273,1.5410958904109588,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,11.0
1920,0,2015,7.0,,,Experienced Hire,Other,7.0,4.571428571428571,2.125,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SASI,13.0
1921,1,2007,5.0,,,,,5.0,2.8,1.5,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
1922,1,2014,12.0,1.0,71.0,,,12.0,2.833333333333333,2.176470588235294,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,14.0
1923,0,2017,15.0,1.0,78.0,,,15.0,5.666666666666668,1.8588235294117648,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,20.0
1924,0,2016,15.0,1.0,58.0,,,15.0,7.533333333333332,1.3805309734513274,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,24.0
1925,0,2017,15.0,1.0,124.0,,,15.0,7.133333333333334,2.289719626168224,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,18.0
1926,1,2003,1.0,,,,,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,1.0
1927,1,2005,3.0,,,,,3.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1928,1,2004,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1929,1,2005,3.0,,,,,3.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1930,0,2017,15.0,1.0,104.0,,,15.0,4.733333333333333,2.4366197183098586,5.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
1931,0,2017,15.0,1.0,57.0,,,15.0,6.066666666666666,2.8131868131868134,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,16.0
1932,0,2017,9.0,,,Experienced Hire,Other,9.0,2.333333333333333,2.0476190476190474,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,9.0
1933,0,2016,14.0,,,,,14.0,7.857142857142858,1.3818181818181818,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,15.0
1934,1,2005,3.0,,,,,3.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,3.0
1935,1,2007,2.0,,,,,2.0,2.0,2.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCHL,2.0
1936,1,2004,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1937,1,2006,4.0,,,,,4.0,4.0,1.1875,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SASI,9.0
1938,0,2017,15.0,1.0,84.0,,,15.0,11.4,1.2573099415204678,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,16.0
1939,1,2007,5.0,,,,,5.0,5.2,1.3076923076923077,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
1940,0,2011,9.0,1.0,80.0,,,9.0,5.333333333333333,1.4375,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,11.0
1941,1,2006,4.0,,,,,4.0,2.25,1.2222222222222223,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
1942,1,2010,8.0,1.0,35.0,,,8.0,11.125,3.640449438202247,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,12.0
1943,0,2017,15.0,1.0,45.0,,,15.0,9.533333333333333,1.5034965034965035,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,20.0
1944,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
1945,1,2004,1.0,,,,,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SASI,4.0
1946,1,2007,4.0,,,,,4.0,3.0,1.3333333333333333,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
1947,0,2017,14.0,,,,,14.0,16.071428571428573,1.9244444444444444,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,20.0
1948,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
1949,1,2004,1.0,,,,,1.0,0.0,,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1950,1,2004,1.0,,,,,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1951,1,2003,0.0,,,,,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
1952,0,2017,14.0,1.0,89.0,,,14.0,8.285714285714286,1.7672413793103448,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,15.0
1953,0,2017,14.0,1.0,83.0,,,14.0,10.142857142857142,1.176056338028169,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,INST,15.0
1954,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
1955,1,2004,1.0,,,,,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
1956,1,2003,0.0,,,,,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1957,0,2017,14.0,1.0,38.0,,,14.0,7.857142857142858,3.463636363636364,4.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,8.0
1958,0,2015,12.0,1.0,54.0,,,12.0,2.583333333333333,1.032258064516129,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,17.0
1959,0,2016,13.0,,,,,13.0,1.6923076923076923,2.1818181818181817,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,20.0
1960,0,2017,14.0,2.0,57.5,,,14.0,14.214285714285715,1.3115577889447236,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,15.0
1961,1,2005,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1962,0,2017,14.0,1.0,150.0,,,14.0,8.642857142857142,1.628099173553719,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,12.0
1963,1,2012,9.0,1.0,18.0,,,9.0,7.5555555555555545,5.147058823529412,,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
1964,0,2016,13.0,1.0,60.0,,,13.0,3.7692307692307687,2.6326530612244903,4.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,15.0
1965,1,2004,1.0,,,,,1.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1966,1,2005,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,10.0
1967,0,2015,11.0,,,Experienced Hire,Other,11.0,6.090909090909091,1.4776119402985075,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
1968,1,2012,9.0,,,,,9.0,7.4444444444444455,1.6268656716417909,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
1969,1,2011,8.0,,,Experienced Hire,Other,8.0,3.75,1.8,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
1970,0,2017,14.0,1.0,72.0,,,14.0,8.785714285714286,2.2439024390243905,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,16.0
1971,1,2003,0.0,,,,,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1972,0,2017,14.0,1.0,107.0,,,14.0,2.8571428571428568,1.475,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,16.0
1973,1,2003,0.0,,,,,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
1974,1,2005,2.0,,,,,2.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1975,0,2017,14.0,,,,,14.0,3.2142857142857144,1.5333333333333334,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
1976,1,2004,1.0,,,,,1.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1977,1,2013,8.0,,,Experienced Hire,Other,8.0,3.25,2.3461538461538463,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,8.0
1978,1,2005,2.0,,,,,2.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1979,0,2015,12.0,,,Experienced Hire,Referral,12.0,0.08333333333333333,2.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,8.0
1980,1,2005,2.0,1.0,7.0,,,2.0,0.0,,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
1981,1,2008,5.0,,,,,5.0,1.8,1.2222222222222223,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
1982,1,2004,1.0,,,,,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1983,0,2014,8.0,1.0,70.0,,,8.0,7.75,3.9354838709677415,,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,12.0
1984,1,2017,14.0,,,,,14.0,1.2857142857142858,2.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCHL,15.0
1985,0,2015,12.0,,,,,12.0,1.9166666666666667,2.0434782608695654,,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INST,13.0
1986,0,2017,14.0,1.0,69.0,,,14.0,6.5,2.1978021978021984,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,17.0
1987,1,2008,5.0,,,,,5.0,5.4,1.2592592592592593,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
1988,0,2014,11.0,1.0,114.0,Experienced Hire,Other,11.0,14.181818181818182,1.0897435897435896,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
1989,0,2017,14.0,1.0,139.0,,,14.0,8.357142857142858,1.358974358974359,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OTHR,18.0
1990,1,2003,0.0,,,,,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OTHR,1.0
1991,0,2017,14.0,1.0,142.0,,,14.0,10.214285714285714,2.5804195804195804,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,INST,15.0
1992,0,2017,11.0,1.0,37.0,,,11.0,4.545454545454546,1.88,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,14.0
1993,0,2017,14.0,1.0,88.0,,,14.0,5.928571428571429,3.9277108433734935,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,15.0
1994,1,2005,2.0,,,,,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
1995,0,2013,11.0,,,,,11.0,8.363636363636363,1.2391304347826086,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SCHL,14.0
1996,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
1997,1,2003,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
1999,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
2000,1,2012,9.0,,,,,9.0,5.333333333333333,1.5833333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UNIV,11.0
2001,1,2004,1.0,,,,,1.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
2002,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
2003,1,2005,2.0,,,,,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
